,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,388,3049400,997,492,505,81,96,109,99,90,82,72,71,63,53,42,34,34,23,19,8,9,3
1,1,21,388,3049500,180,92,88,14,17,19,17,16,14,13,12,11,9,7,6,6,4,3,1,1,0
2,2,21,388,3049600,79,36,43,6,7,8,7,7,6,5,5,5,4,3,2,2,1,1,0,0,0
3,3,21,388,3049700,113,58,55,9,10,12,11,10,9,8,8,7,6,4,3,3,2,2,0,1,0
4,4,21,388,3049800,495,265,230,40,47,54,49,44,40,35,35,31,26,21,17,17,11,9,4,4,1
5,5,21,388,3049900,173,87,86,14,16,19,17,15,14,12,12,11,9,7,5,6,4,3,1,1,0
6,6,21,388,3050000,137,70,67,11,13,15,13,12,11,9,9,8,7,5,4,4,3,2,1,1,0
7,7,21,388,3050100,142,72,70,11,13,15,14,12,11,10,10,9,7,6,4,4,3,2,1,1,0
8,8,21,388,3050200,1206,701,505,98,116,132,120,109,99,87,86,76,64,51,41,42,27,23,10,12,3
9,9,21,388,3050300,359,170,189,29,34,39,35,32,29,26,25,22,19,15,12,12,8,6,3,3,1
10,10,21,388,3050400,115,59,56,9,11,12,11,10,9,8,8,7,6,4,3,4,2,2,1,1,0
11,11,21,388,3050500,254,118,136,20,24,27,25,23,20,18,18,16,13,10,8,8,5,4,2,2,0
12,12,21,388,3050600,709,361,348,58,68,77,70,64,58,51,51,45,38,30,24,24,16,13,6,7,2
13,13,21,388,3050700,971,509,462,79,93,106,96,87,80,70,69,61,52,41,33,34,22,18,8,9,2
14,14,21,388,3050800,2311,1164,1147,189,222,254,230,209,190,167,166,147,123,99,79,80,53,44,20,23,7
15,15,21,388,3050900,767,378,389,62,73,84,76,69,63,55,55,48,41,32,26,26,17,14,6,7,2
16,16,21,388,3051000,290,151,139,23,27,31,28,26,23,21,20,18,15,12,9,10,6,5,2,2,0
17,17,21,388,3051100,376,213,163,30,36,41,37,34,31,27,27,23,20,16,12,13,8,7,3,3,1
18,18,21,388,3051200,3521,1804,1717,288,339,387,351,318,290,255,253,224,188,151,120,123,81,68,31,35,10
19,19,21,388,3051300,741,378,363,60,71,81,73,67,61,53,53,47,39,31,25,25,17,14,6,7,2
20,20,21,388,3051400,1162,559,603,95,112,127,115,105,95,84,83,74,62,49,39,40,26,22,10,11,3
21,21,21,388,3051500,527,261,266,43,50,57,52,47,43,38,37,33,28,22,18,18,12,10,4,5,1
22,22,21,388,3051600,1570,810,760,128,151,172,156,142,129,114,112,100,84,67,53,55,36,30,13,15,4
23,23,21,388,3051700,231,120,111,18,22,25,23,20,19,16,16,14,12,9,7,8,5,4,2,2,0
24,24,21,388,3051800,471,257,214,38,45,51,46,42,38,34,33,30,25,20,16,16,10,9,4,4,1
25,25,21,388,3051900,1125,567,558,92,108,123,112,101,92,81,80,71,60,48,38,39,26,21,9,11,3
26,26,21,388,3052000,942,458,484,77,90,103,93,85,77,68,67,60,50,40,32,33,21,18,8,9,2
27,27,21,388,3052100,3182,1606,1576,260,306,349,317,288,262,231,228,203,170,136,109,111,73,61,28,31,9
28,28,21,388,3052200,1143,566,577,93,110,125,114,103,94,82,82,72,61,49,39,40,26,22,10,11,3
29,29,21,388,3052300,2271,1153,1118,185,218,249,226,205,187,164,163,144,121,97,77,79,52,44,20,22,6
30,30,21,388,3052400,23,13,10,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0
31,31,21,388,3052500,654,330,324,53,63,71,65,59,53,47,47,41,35,28,22,22,15,12,5,6,2
32,32,21,388,3052600,1449,740,709,118,139,159,144,131,119,105,104,92,77,62,49,50,33,28,12,14,4
33,33,21,388,3052700,620,310,310,50,59,68,61,56,51,45,44,39,33,26,21,21,14,12,5,6,1
34,34,21,388,3052800,870,435,435,71,83,95,86,78,71,63,62,55,46,37,29,30,20,16,7,8,2
35,35,21,388,3052900,60,24,36,4,5,6,5,5,4,4,4,3,3,2,2,2,1,1,0,0,0
36,36,21,388,3053000,1923,951,972,157,185,211,191,174,158,139,138,122,103,82,66,67,44,37,16,19,5
37,37,21,388,3053100,681,372,309,55,65,74,67,61,56,49,49,43,36,29,23,23,15,13,6,6,2
38,38,21,388,3053200,4777,2408,2369,391,460,525,476,432,394,346,343,304,256,205,164,167,110,92,42,47,14
39,39,21,388,3053300,489,254,235,40,47,53,48,44,40,35,35,31,26,21,16,17,11,9,4,4,1
40,40,21,388,3053400,1881,934,947,154,181,206,187,170,155,136,135,120,100,80,64,65,43,36,16,18,5
41,41,21,388,3053500,326,164,162,26,31,35,32,29,26,23,23,20,17,14,11,11,7,6,2,3,0
42,42,21,388,3053600,709,375,334,58,68,77,70,64,58,51,51,45,38,30,24,24,16,13,6,7,2
43,43,21,388,3053700,1969,1033,936,161,189,216,196,178,162,142,141,125,105,84,67,68,45,38,17,19,6
44,44,21,388,3053800,367,183,184,30,35,40,36,33,30,26,26,23,19,15,12,12,8,7,3,3,1
45,45,21,388,3053900,1776,880,896,145,171,195,177,160,146,128,127,113,95,76,60,62,41,34,15,17,5
46,46,21,388,3054000,515,253,262,42,49,56,51,46,42,37,37,32,27,22,17,18,11,10,4,5,1
47,47,21,388,3054100,1033,486,547,84,99,113,103,93,85,75,74,65,55,44,35,36,23,20,9,10,3
48,48,21,388,3054200,1579,812,767,129,152,173,157,142,130,114,113,100,84,67,54,55,36,30,13,15,4
49,49,21,388,3054300,414,206,208,33,39,45,41,37,34,30,29,26,22,17,14,14,9,8,3,4,1
50,50,21,388,3054400,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51,21,388,3054500,1080,532,548,88,104,118,107,97,89,78,77,68,57,46,37,37,25,21,9,10,3
52,52,21,388,3054600,818,414,404,66,78,89,81,74,67,59,58,52,43,35,28,28,18,15,7,8,2
53,53,21,388,3054700,346,177,169,28,33,38,34,31,28,25,24,22,18,14,11,12,8,6,3,3,1
54,54,21,388,3054800,502,238,264,41,48,55,50,45,41,36,36,32,26,21,17,17,11,9,4,5,1
55,55,21,388,3054900,2243,1141,1102,183,216,246,223,203,185,162,161,143,120,96,77,78,51,43,19,22,6
56,56,21,388,3055000,644,304,340,52,62,70,64,58,53,46,46,41,34,27,22,22,14,12,5,6,1
57,57,21,388,3055100,314,157,157,25,30,34,31,28,25,22,22,20,16,13,10,11,7,6,2,3,0
58,58,21,388,3055200,580,284,296,47,55,63,57,52,47,42,41,37,31,24,19,20,13,11,5,5,1
59,59,21,388,3055300,1846,861,985,151,178,202,184,167,152,134,132,117,99,79,63,64,42,35,16,18,5
60,60,21,388,3055400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,61,21,388,3055500,32,16,16,2,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0
62,62,21,388,3055600,60,27,33,4,5,6,5,5,4,4,4,3,3,2,2,2,1,1,0,0,0
63,63,21,388,3055700,416,211,205,34,40,45,41,37,34,30,29,26,22,17,14,14,9,8,3,4,1
64,64,21,388,3055800,53,21,32,4,5,5,5,4,4,3,3,3,2,2,1,1,1,1,0,0,0
65,65,21,388,3055900,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,66,21,388,3056000,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,67,21,388,3056100,828,396,432,67,79,91,82,74,68,60,59,52,44,35,28,29,19,16,7,8,2
68,68,21,388,3056200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,69,21,388,3056300,59,30,29,4,5,6,5,5,4,4,4,3,3,2,2,2,1,1,0,0,0
70,70,21,388,3056400,864,435,429,70,83,94,86,78,71,62,62,55,46,37,29,30,20,16,7,8,2
71,71,21,388,3056500,504,245,259,41,48,55,50,45,41,36,36,32,27,21,17,17,11,9,4,5,1
72,72,21,388,3056600,328,168,160,26,31,36,32,29,27,23,23,20,17,14,11,11,7,6,2,3,1
73,73,21,388,3056700,590,309,281,48,56,64,58,53,48,42,42,37,31,25,20,20,13,11,5,5,1
74,74,21,388,3056800,71,35,36,5,6,7,7,6,5,5,5,4,3,3,2,2,1,1,0,0,0
75,75,21,388,3056900,690,336,354,56,66,75,68,62,56,50,49,44,37,29,23,24,15,13,6,6,2
76,76,21,388,3057000,1767,817,950,144,170,194,176,160,145,128,127,112,94,75,60,61,40,34,15,17,5
77,77,21,388,3057100,1340,657,683,109,129,147,133,121,110,97,96,85,71,57,46,46,31,26,11,13,4
78,78,21,388,3057200,1553,789,764,127,149,170,154,140,128,112,111,99,83,66,53,54,35,30,13,15,4
79,79,21,388,3057300,17,7,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
80,80,21,388,3057400,1563,762,801,127,150,171,155,141,129,113,112,99,83,67,53,54,36,30,13,15,4
81,81,21,388,3057500,317,167,150,25,30,34,31,28,26,23,22,20,17,13,10,11,7,6,2,3,0
82,82,21,388,3057600,1106,540,566,90,106,121,110,100,91,80,79,70,59,47,37,38,25,21,9,11,3
