,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,389,3521300,77,39,38,7,9,8,7,6,5,5,5,4,3,3,2,2,1,1,0,0,0
1,1,21,389,3521400,273,130,143,27,33,31,25,22,21,18,18,16,14,10,8,9,5,3,1,1,1
2,2,21,389,3521500,263,111,152,26,32,30,24,22,20,17,18,16,13,10,8,8,5,3,1,1,1
3,3,21,389,3521600,98,46,52,9,12,11,9,8,7,6,6,6,5,3,3,3,1,1,0,0,0
4,4,21,389,3521700,207,81,126,20,25,23,19,17,16,13,14,12,10,8,6,6,4,2,1,1,1
5,5,21,389,3521800,49,28,21,4,6,5,4,4,3,3,3,3,2,1,1,1,0,0,0,0,0
6,6,21,389,3521900,196,86,110,19,24,22,18,16,15,13,13,12,10,7,6,6,3,2,0,1,1
7,7,21,389,3522000,52,27,25,5,6,6,4,4,4,3,3,3,2,2,1,1,1,0,0,0,0
8,8,21,389,3522100,42,24,18,4,5,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
9,9,21,389,3522200,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,21,389,3522300,33,18,15,3,4,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0
11,11,21,389,3522400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,21,389,3522500,26,14,12,2,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0
13,13,21,389,3522600,41,18,23,4,5,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
14,14,21,389,3522700,42,16,26,4,5,4,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
15,15,21,389,3522800,433,209,224,43,53,50,40,36,33,29,29,26,22,17,13,14,8,5,2,2,2
16,16,21,389,3522900,147,76,71,14,18,16,13,12,11,9,10,9,7,5,4,4,2,1,0,0,0
17,17,21,389,3523000,162,82,80,16,20,18,15,13,12,10,11,9,8,6,5,5,3,2,0,0,0
18,18,21,389,3523100,64,33,31,6,7,7,6,5,4,4,4,3,3,2,1,2,1,0,0,0,0
19,19,21,389,3523200,121,53,68,12,15,13,11,10,9,8,8,7,6,4,3,4,2,1,0,0,0
20,20,21,389,3523300,248,128,120,25,30,28,23,20,19,16,17,15,12,9,7,8,4,3,1,1,1
21,21,21,389,3523400,232,117,115,23,28,26,21,19,18,15,16,14,11,9,7,7,4,3,1,1,1
22,22,21,389,3523500,248,124,124,25,30,28,23,20,19,16,17,15,12,9,7,8,4,3,1,1,1
23,23,21,389,3523600,193,94,99,19,24,22,18,16,15,13,13,11,9,7,5,6,3,2,0,1,1
24,24,21,389,3523700,114,57,57,11,14,13,10,9,8,7,7,6,5,4,3,3,2,1,0,0,0
