,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,395,4247300,2523,1245,1278,247,270,280,219,198,191,180,183,162,139,110,90,96,60,43,18,20,8
1,1,21,395,4247400,1689,824,865,165,181,187,147,132,128,120,122,108,93,74,60,64,40,29,12,13,5
2,2,21,395,4247500,2028,1009,1019,199,217,225,176,159,153,144,147,130,112,89,72,77,48,35,15,16,6
3,3,21,395,4247600,2638,1322,1316,259,282,292,229,207,200,188,191,169,146,116,94,100,63,45,19,20,9
4,4,21,395,4247700,2151,1092,1059,211,230,238,187,169,163,153,156,138,119,94,77,82,51,37,16,17,7
5,5,21,395,4247800,556,272,284,54,59,61,48,43,42,39,40,35,30,24,19,21,13,9,4,4,1
6,6,21,395,4247900,1575,798,777,154,168,174,137,123,119,112,114,101,87,69,56,60,37,27,11,12,5
7,7,21,395,4248000,2712,1356,1356,266,290,301,236,213,205,193,196,174,150,119,97,103,65,46,20,21,9
8,8,21,395,4248100,1993,1000,993,195,213,221,173,156,151,142,144,128,110,87,71,76,47,34,14,15,6
9,9,21,395,4248200,1205,617,588,118,129,133,105,94,91,86,87,77,66,53,43,46,28,20,8,9,4
10,10,21,395,4248300,395,185,210,38,42,43,34,31,29,28,28,25,21,17,14,15,9,6,2,3,1
11,11,21,395,4248400,2657,1306,1351,261,284,294,231,208,201,189,192,170,147,116,95,101,63,45,19,21,9
12,12,21,395,4248500,938,456,482,92,100,104,81,73,71,67,68,60,51,41,33,35,22,16,6,7,3
13,13,21,395,4248600,176,87,89,17,18,19,15,13,13,12,12,11,9,7,6,6,4,3,1,1,0
14,14,21,395,4248700,4193,2086,2107,412,449,465,365,329,318,299,304,269,232,184,150,160,100,72,31,33,14
15,15,21,395,4248800,792,393,399,77,84,87,69,62,60,56,57,50,43,34,28,30,18,13,5,6,2
16,16,21,395,4248900,609,304,305,59,65,67,53,47,46,43,44,39,33,26,21,23,14,10,4,4,2
17,17,21,395,4249000,2285,1126,1159,224,244,253,199,179,173,163,165,146,126,100,81,87,54,39,17,18,7
18,18,21,395,4249100,827,425,402,81,88,91,72,64,62,59,60,53,45,36,29,31,19,14,6,6,2
19,19,21,395,4249200,891,434,457,87,95,98,77,70,67,63,64,57,49,39,31,34,21,15,6,7,3
20,20,21,395,4249300,700,343,357,68,75,77,61,55,53,50,50,44,38,30,25,26,16,12,5,5,2
21,21,21,395,4249400,1932,970,962,189,207,214,168,151,146,138,140,124,106,84,69,73,46,33,14,15,6
22,22,21,395,4249500,1097,546,551,107,117,121,95,86,83,78,79,70,60,48,39,41,26,18,8,8,3
23,23,21,395,4249600,268,142,126,26,28,29,23,21,20,19,19,17,14,11,9,10,6,4,1,2,0
24,24,21,395,4249700,704,344,360,69,75,78,61,55,53,50,51,45,38,30,25,26,16,12,5,5,2
25,25,21,395,4249800,320,152,168,31,34,35,27,25,24,22,23,20,17,14,11,12,7,5,2,2,1
26,26,21,395,4249900,1047,517,530,102,112,116,91,82,79,74,75,67,57,46,37,39,25,18,7,8,3
27,27,21,395,4250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
