,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,382,2063000,277,137,140,22,24,27,26,26,24,20,19,17,15,12,10,9,6,5,2,3,0
1,1,21,382,2063100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,21,382,2063200,271,130,141,22,24,26,25,26,24,20,19,16,14,11,9,9,6,5,2,3,0
3,3,21,382,2063300,588,296,292,48,52,58,56,57,52,43,42,36,32,26,21,20,13,12,6,6,1
4,4,21,382,2063400,426,208,218,35,37,42,40,41,37,31,30,26,23,18,15,14,10,8,4,4,1
5,5,21,382,2063500,319,175,144,26,28,31,30,31,28,23,22,19,17,14,11,11,7,6,3,3,0
6,6,21,382,2063600,849,424,425,70,75,84,80,82,75,63,60,52,46,37,30,29,20,17,9,9,2
7,7,21,382,2063700,1786,890,896,147,158,177,170,173,159,132,127,110,97,78,64,62,42,36,19,20,4
8,8,21,382,2063800,505,239,266,41,44,50,48,49,45,37,36,31,27,22,18,17,11,10,5,5,1
9,9,21,382,2063900,2604,1406,1198,215,231,259,248,253,232,193,186,161,141,115,94,90,61,53,27,30,7
10,10,21,382,2064000,5616,2931,2685,463,498,558,535,547,500,417,401,347,305,248,204,196,132,116,60,65,15
11,11,21,382,2064100,526,265,261,43,46,52,50,51,46,39,37,32,28,23,19,18,12,10,5,6,1
12,12,21,382,2064200,932,455,477,77,82,92,88,90,83,69,66,57,50,41,33,32,21,19,10,10,2
13,13,21,382,2064300,696,362,334,57,61,69,66,67,62,51,49,43,37,30,25,24,16,14,7,8,1
14,14,21,382,2064400,4630,2500,2130,382,410,460,441,450,412,344,331,286,252,204,168,161,109,95,49,53,12
15,15,21,382,2064500,1407,723,684,116,124,139,134,137,125,104,100,87,76,62,51,49,33,29,15,16,3
16,16,21,382,2064600,556,273,283,45,49,55,53,54,49,41,39,34,30,24,20,19,13,11,5,6,1
17,17,21,382,2064700,500,254,246,41,44,49,47,48,44,37,35,30,27,22,18,17,11,10,5,5,1
18,18,21,382,2064800,1683,893,790,139,149,167,160,163,150,125,120,104,91,74,61,58,39,34,18,19,4
19,19,21,382,2064900,1100,550,550,90,97,109,104,107,98,81,78,68,59,48,39,38,25,22,11,12,2
20,20,21,382,2065000,460,218,242,38,40,45,43,44,41,34,32,28,25,20,16,16,10,9,4,5,1
21,21,21,382,2065100,415,206,209,34,36,41,39,40,37,30,29,25,22,18,15,14,9,8,4,4,1
22,22,21,382,2065200,526,307,219,43,46,52,50,51,46,39,37,32,28,23,19,18,12,10,5,6,1
23,23,21,382,2065300,1195,606,589,98,106,118,114,116,106,88,85,74,65,52,43,41,28,24,12,13,3
24,24,21,382,2065400,353,179,174,29,31,35,33,34,31,26,25,21,19,15,12,12,8,7,3,4,0
25,25,21,382,2065500,634,322,312,52,56,63,60,61,56,47,45,39,34,28,23,22,14,13,6,7,1
26,26,21,382,2065600,7318,3840,3478,604,649,728,698,712,652,544,523,453,398,323,266,255,172,151,78,84,19
27,27,21,382,2065700,1224,589,635,101,108,121,116,119,109,91,87,75,66,54,44,42,28,25,13,14,3
28,28,21,382,2065800,460,237,223,38,40,45,43,44,41,34,32,28,25,20,16,16,10,9,4,5,1
29,29,21,382,2065900,394,208,186,32,34,39,37,38,35,29,28,24,21,17,14,13,9,8,4,4,1
30,30,21,382,2066000,758,370,388,62,67,75,72,73,67,56,54,46,41,33,27,26,17,15,8,8,2
31,31,21,382,2066100,777,403,374,64,68,77,74,75,69,57,55,48,42,34,28,27,18,16,8,8,2
32,32,21,382,2066200,294,157,137,24,26,29,28,28,26,21,21,18,16,13,10,10,6,6,3,3,0
33,33,21,382,2066300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,21,382,2066400,523,250,273,43,46,52,49,50,46,38,37,32,28,23,19,18,12,10,5,6,1
35,35,21,382,2066500,1368,694,674,113,121,136,130,133,121,101,97,84,74,60,49,47,32,28,14,15,3
36,36,21,382,2066600,786,381,405,64,69,78,74,76,70,58,56,48,42,34,28,27,18,16,8,9,2
37,37,21,382,2066700,1153,599,554,95,102,114,109,112,102,85,82,71,62,50,41,40,27,23,12,13,3
38,38,21,382,2066800,587,317,270,48,52,58,56,57,52,43,41,36,31,25,21,20,13,12,6,6,1
39,39,21,382,2066900,1078,561,517,89,95,107,102,104,96,80,77,66,58,47,39,37,25,22,11,12,2
40,40,21,382,2067000,186,96,90,15,16,18,17,18,16,13,13,11,10,8,6,6,4,3,1,2,0
41,41,21,382,2067100,1209,669,540,99,107,120,115,117,107,89,86,74,65,53,43,42,28,24,12,13,3
42,42,21,382,2067200,386,204,182,31,34,38,36,37,34,28,27,23,21,17,14,13,9,7,4,4,1
43,43,21,382,2067300,1340,678,662,110,118,133,127,130,119,99,95,83,72,59,48,46,31,27,14,15,3
44,44,21,382,2067400,336,167,169,27,29,33,32,32,29,25,24,20,18,14,12,11,7,6,3,3,0
