,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,399,5030500,1080,552,528,131,149,122,90,88,89,73,70,62,50,37,27,35,22,13,4,5,2
1,1,21,399,5030600,1353,636,717,164,186,153,113,111,112,92,88,77,63,46,34,44,28,17,5,6,3
2,2,21,399,5030700,191,89,102,23,26,21,16,15,15,13,12,10,9,6,4,6,3,2,0,0,0
3,3,21,399,5030800,675,346,329,82,93,76,56,55,55,46,44,38,31,23,17,22,13,8,2,3,1
4,4,21,399,5030900,334,158,176,40,46,37,28,27,27,22,21,19,15,11,8,11,6,4,1,1,0
5,5,21,399,5031000,284,131,153,34,39,32,23,23,23,19,18,16,13,9,7,9,5,3,1,1,0
6,6,21,399,5031100,110,59,51,13,15,12,9,9,9,7,7,6,5,3,2,3,2,1,0,0,0
7,7,21,399,5031200,602,280,322,73,83,68,50,49,49,41,39,34,28,20,15,19,12,7,2,2,1
8,8,21,399,5031300,113,54,59,13,15,12,9,9,9,7,7,6,5,3,2,3,2,1,0,0,0
9,9,21,399,5031400,722,402,320,88,99,82,60,59,59,49,47,41,34,24,18,23,14,9,3,3,1
10,10,21,399,5031500,1337,602,735,162,184,152,112,109,110,91,87,76,63,46,34,44,27,16,5,6,3
11,11,21,399,5031600,634,292,342,77,87,72,53,52,52,43,41,36,29,21,16,21,13,8,2,3,1
12,12,21,399,5031700,421,203,218,51,58,47,35,34,34,28,27,24,19,14,10,13,8,5,1,2,1
13,13,21,399,5031800,1347,642,705,164,186,153,112,110,111,91,88,77,63,46,34,44,27,17,5,6,3
14,14,21,399,5031900,174,96,78,21,24,19,14,14,14,11,11,10,8,5,4,5,3,2,0,0,0
15,15,21,399,5032000,60,27,33,7,8,6,5,4,4,4,3,3,2,2,1,1,1,0,0,0,0
16,16,21,399,5032100,148,71,77,18,20,16,12,12,12,10,9,8,6,5,3,4,3,1,0,0,0
17,17,21,399,5032200,330,165,165,40,45,37,27,27,27,22,21,18,15,11,8,10,6,4,1,1,0
18,18,21,399,5032300,218,113,105,26,30,24,18,17,18,14,14,12,10,7,5,7,4,2,0,1,0
19,19,21,399,5032400,528,256,272,64,72,60,44,43,43,36,34,30,24,18,13,17,10,6,2,2,1
20,20,21,399,5032500,536,275,261,65,74,60,44,44,44,36,35,30,25,18,13,17,11,6,2,2,1
21,21,21,399,5032600,592,270,322,72,81,67,49,48,49,40,38,34,27,20,15,19,12,7,2,2,1
22,22,21,399,5032700,3624,1759,1865,441,500,412,303,298,300,247,237,208,171,124,92,120,75,45,15,17,9
23,23,21,399,5032800,675,357,318,82,93,76,56,55,55,46,44,38,31,23,17,22,13,8,2,3,1
24,24,21,399,5032900,1039,503,536,126,143,118,87,85,86,70,68,59,49,35,26,34,21,13,4,5,2
25,25,21,399,5033000,643,340,303,78,88,73,53,52,53,43,42,37,30,22,16,21,13,8,2,3,1
26,26,21,399,5033100,643,330,313,78,88,73,53,52,53,43,42,37,30,22,16,21,13,8,2,3,1
27,27,21,399,5033200,517,236,281,63,71,58,43,42,42,35,33,29,24,17,13,17,10,6,2,2,1
28,28,21,399,5033300,376,178,198,45,51,42,31,30,31,25,24,21,17,12,9,12,7,4,1,1,1
29,29,21,399,5033400,239,135,104,29,33,27,20,19,19,16,15,13,11,8,6,7,4,3,1,1,0
30,30,21,399,5033500,629,301,328,76,86,71,52,51,52,42,41,36,29,21,16,20,13,7,2,3,1
31,31,21,399,5033600,1300,675,625,158,179,147,108,106,107,88,85,74,61,44,33,43,26,16,5,6,3
32,32,21,399,5033700,181,84,97,22,25,20,15,14,15,12,11,10,8,6,4,6,3,2,0,0,0
33,33,21,399,5033800,566,275,291,68,78,64,47,46,46,38,37,32,26,19,14,18,11,7,2,2,1
34,34,21,399,5033900,2066,1014,1052,251,285,234,173,169,171,140,135,118,97,71,52,68,42,26,9,10,5
35,35,21,399,5034000,125,68,57,15,17,14,10,10,10,8,8,7,5,4,3,4,2,1,0,0,0
36,36,21,399,5034100,2939,1543,1396,358,406,334,246,241,243,200,192,169,138,101,75,97,60,37,12,14,7
37,37,21,399,5034200,3612,1799,1813,440,499,410,302,297,299,246,237,207,170,124,92,119,74,45,15,17,9
38,38,21,399,5034300,469,233,236,57,64,53,39,38,38,32,30,26,22,16,11,15,9,5,2,2,1
39,39,21,399,5034400,662,306,356,80,91,75,55,54,54,45,43,38,31,22,16,21,13,8,2,3,1
40,40,21,399,5034500,158,78,80,19,21,17,13,12,13,10,10,9,7,5,4,5,3,1,0,0,0
41,41,21,399,5034600,403,206,197,49,55,45,33,33,33,27,26,23,19,13,10,13,8,5,1,1,1
42,42,21,399,5034700,623,291,332,75,86,70,52,51,51,42,40,35,29,21,15,20,12,7,2,3,1
43,43,21,399,5034800,863,446,417,105,119,98,72,70,71,58,56,49,40,29,22,28,17,10,3,4,2
44,44,21,399,5034900,2252,1179,1073,274,311,256,188,185,186,153,147,129,106,77,57,74,46,28,9,10,6
45,45,21,399,5035000,745,369,376,90,102,84,62,61,61,50,48,42,35,25,19,24,15,9,3,3,1
46,46,21,399,5035100,1909,910,999,232,263,217,160,157,158,130,125,109,90,65,48,63,39,24,8,9,5
47,47,21,399,5035200,2986,1483,1503,364,412,339,250,245,247,203,196,171,140,102,76,99,61,37,13,14,7
