,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,398,4827700,898,424,474,100,114,97,76,73,70,60,61,55,48,36,27,32,19,11,3,3,3
1,1,21,398,4827800,1013,535,478,112,129,109,86,83,79,68,69,62,55,40,31,36,22,12,4,4,3
2,2,21,398,4827900,1394,688,706,155,178,151,118,114,109,94,95,86,75,56,43,50,30,17,5,5,5
3,3,21,398,4828000,1236,606,630,137,158,133,104,101,96,83,84,76,67,49,38,44,27,15,5,4,4
4,4,21,398,4828100,1373,654,719,153,175,148,116,112,107,92,94,85,74,55,42,49,30,17,5,5,5
5,5,21,398,4828200,396,206,190,44,50,42,33,32,31,26,27,24,21,15,12,14,8,4,1,1,1
6,6,21,398,4828300,335,160,175,37,42,36,28,27,26,22,22,20,18,13,10,12,7,4,1,1,1
7,7,21,398,4828400,1008,516,492,112,128,109,85,82,78,68,69,62,54,40,31,36,22,12,4,4,3
8,8,21,398,4828500,2392,1258,1134,266,306,259,203,196,187,161,164,148,130,96,74,86,53,29,10,9,8
9,9,21,398,4828600,272,140,132,30,34,29,23,22,21,18,18,16,14,10,8,9,6,3,1,1,0
10,10,21,398,4828700,1692,858,834,188,216,183,143,139,132,114,116,105,91,68,52,60,37,20,7,6,6
11,11,21,398,4828800,1912,995,917,213,244,207,162,157,149,129,131,118,103,76,59,68,42,23,8,7,7
12,12,21,398,4828900,784,390,394,87,100,84,66,64,61,53,53,48,42,31,24,28,17,9,3,3,2
13,13,21,398,4829000,179,85,94,19,22,19,15,14,14,12,12,11,9,7,5,6,3,2,0,0,0
14,14,21,398,4829100,572,296,276,63,73,61,48,47,44,38,39,35,31,23,17,20,12,7,2,2,2
15,15,21,398,4829200,5784,2903,2881,645,739,626,491,475,453,391,397,359,314,232,179,208,128,71,24,23,21
16,16,21,398,4829300,139,67,72,15,17,15,11,11,10,9,9,8,7,5,4,5,3,1,0,0,0
17,17,21,398,4829400,452,237,215,50,57,48,38,37,35,30,31,28,24,18,14,16,10,5,1,1,1
18,18,21,398,4829500,1540,798,742,171,197,166,130,126,120,104,105,95,83,62,47,55,34,19,6,6,5
19,19,21,398,4829600,1433,692,741,159,183,155,121,117,112,96,98,89,77,57,44,51,31,17,6,5,5
20,20,21,398,4829700,2609,1304,1305,290,333,282,221,214,204,176,179,162,141,105,81,93,57,32,11,10,9
21,21,21,398,4829800,2327,1172,1155,259,297,252,197,191,182,157,159,144,126,93,72,83,51,28,9,9,8
22,22,21,398,4829900,1873,910,963,208,239,202,159,153,146,126,128,116,101,75,58,67,41,23,7,7,6
23,23,21,398,4830000,1149,559,590,128,147,124,97,94,90,77,78,71,62,46,35,41,25,14,4,4,4
24,24,21,398,4830100,1207,612,595,134,154,130,102,99,94,81,82,74,65,48,37,43,26,14,5,4,4
25,25,21,398,4830200,1348,663,685,150,172,146,114,110,105,91,92,83,73,54,41,48,29,16,5,5,4
26,26,21,398,4830300,1561,778,783,174,199,169,132,128,122,105,107,96,84,62,48,56,34,19,6,6,5
27,27,21,398,4830400,583,268,315,65,74,63,49,47,45,39,40,36,31,23,18,20,12,7,2,2,2
28,28,21,398,4830500,1424,709,715,158,182,154,120,117,111,96,97,88,77,57,44,51,31,17,6,5,5
29,29,21,398,4830600,487,240,247,54,62,52,41,40,38,32,33,30,26,19,15,17,10,6,2,1,1
30,30,21,398,4830700,696,352,344,77,89,75,59,57,54,47,47,43,37,28,21,25,15,8,2,2,2
31,31,21,398,4830800,1689,865,824,188,216,183,143,138,132,114,115,104,91,68,52,60,37,20,7,6,6
32,32,21,398,4830900,802,404,398,89,102,86,68,65,62,54,55,49,43,32,24,28,17,9,3,3,2
33,33,21,398,4831000,269,146,123,30,34,29,22,22,21,18,18,16,14,10,8,9,5,3,1,1,0
34,34,21,398,4831100,1558,768,790,173,199,168,132,128,122,105,106,96,84,62,48,56,34,19,6,6,5
35,35,21,398,4831200,362,177,185,40,46,39,30,29,28,24,24,22,19,14,11,13,8,4,1,1,1
36,36,21,398,4831300,646,320,326,72,82,70,54,53,50,43,44,40,35,26,20,23,14,7,2,2,2
37,37,21,398,4831400,414,230,184,46,52,44,35,34,32,28,28,25,22,16,12,14,9,5,1,1,1
38,38,21,398,4831500,759,359,400,84,97,82,64,62,59,51,52,47,41,30,23,27,16,9,3,3,2
39,39,21,398,4831600,740,372,368,82,94,80,62,60,57,50,50,45,40,29,23,26,16,9,3,2,2
40,40,21,398,4831700,3156,1579,1577,351,403,341,267,259,247,213,216,196,171,127,98,113,70,39,13,12,11
41,41,21,398,4831800,1055,528,527,117,134,114,89,86,82,71,72,65,57,42,32,37,23,13,4,4,3
42,42,21,398,4831900,523,239,284,58,66,56,44,42,40,35,35,32,28,21,16,18,11,6,2,2,1
43,43,21,398,4832000,1037,523,514,115,132,112,88,85,81,70,71,64,56,41,32,37,23,12,4,4,3
44,44,21,398,4832100,1373,699,674,153,175,148,116,112,107,92,94,85,74,55,42,49,30,17,5,5,5
45,45,21,398,4832200,689,349,340,76,88,74,58,56,53,46,47,42,37,27,21,24,15,8,2,2,2
46,46,21,398,4832300,315,162,153,35,40,34,26,25,24,21,21,19,17,12,9,11,6,3,1,1,1
