,Unnamed: 0,Statecode,Districtcode,VillageCode,Population,Males,Females,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+,Age not stated
0,0,21,379,1585200,12,7,5,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,379,1585300,529,260,269,41,45,53,49,47,45,38,36,32,29,24,20,19,14,13,7,7,1
2,2,21,379,1585400,1248,611,637,97,106,126,117,112,106,90,87,77,69,57,47,46,34,30,17,17,3
3,3,21,379,1585500,1125,569,556,87,96,114,105,101,96,81,78,69,62,51,43,41,31,27,15,15,2
4,4,21,379,1585600,901,414,487,70,77,91,84,81,77,65,62,55,50,41,34,33,24,22,12,12,2
5,5,21,379,1585700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,21,379,1585800,205,97,108,16,17,20,19,18,17,14,14,12,11,9,7,7,5,5,2,2,0
7,7,21,379,1585900,349,170,179,27,29,35,32,31,29,25,24,21,19,16,13,12,9,8,4,4,0
8,8,21,379,1586000,1654,726,928,129,141,167,155,149,141,120,115,102,91,76,63,61,45,40,23,23,4
9,9,21,379,1586100,969,422,547,75,83,98,91,87,82,70,67,60,53,44,37,35,26,23,13,13,2
10,10,21,379,1586200,741,387,354,57,63,75,69,67,63,53,51,46,41,34,28,27,20,18,10,10,1
11,11,21,379,1586300,790,418,372,61,67,80,74,71,67,57,55,49,43,36,30,29,21,19,11,11,1
12,12,21,379,1586400,433,211,222,33,37,43,40,39,37,31,30,26,24,19,16,16,11,10,6,6,1
13,13,21,379,1586500,1851,981,870,144,158,187,174,167,158,134,129,115,102,85,70,68,51,45,26,25,4
14,14,21,379,1586600,354,167,187,27,30,35,33,32,30,25,24,21,19,16,13,13,9,8,5,4,0
15,15,21,379,1586700,1794,861,933,140,153,182,168,162,153,130,125,111,99,82,68,66,49,44,25,25,4
16,16,21,379,1586800,2048,957,1091,159,175,207,192,185,175,148,142,127,113,94,78,76,56,50,28,28,5
17,17,21,379,1586900,559,283,276,43,47,56,52,50,47,40,39,34,31,25,21,20,15,13,7,7,1
18,18,21,379,1587000,492,204,288,38,42,49,46,44,42,35,34,30,27,22,18,18,13,12,6,6,1
19,19,21,379,1587100,674,296,378,52,57,68,63,61,57,48,47,41,37,31,25,25,18,16,9,9,1
20,20,21,379,1587200,618,289,329,48,52,62,58,55,52,44,43,38,34,28,23,22,17,15,8,8,1
21,21,21,379,1587300,903,417,486,70,77,91,84,81,77,65,63,56,50,41,34,33,24,22,12,12,2
22,22,21,379,1587400,390,175,215,30,33,39,36,35,33,28,27,24,21,18,14,14,10,9,5,5,0
23,23,21,379,1587500,994,460,534,77,85,100,93,89,85,72,69,61,55,45,37,36,27,24,14,13,2
24,24,21,379,1587600,853,398,455,66,73,86,80,77,73,61,59,53,47,39,32,31,23,21,12,11,2
25,25,21,379,1587700,819,375,444,63,70,83,77,74,70,59,57,50,45,37,31,30,22,20,11,11,2
26,26,21,379,1587800,538,251,287,41,46,54,50,48,46,39,37,33,29,24,20,19,14,13,7,7,1
27,27,21,379,1587900,601,301,300,46,51,61,56,54,51,43,41,37,33,27,22,22,16,14,8,8,1
28,28,21,379,1588000,294,143,151,22,25,29,27,26,25,21,20,18,16,13,11,10,8,7,4,4,0
29,29,21,379,1588100,138,80,58,10,11,14,12,12,11,10,9,8,7,6,5,5,3,3,1,1,0
30,30,21,379,1588200,462,224,238,36,39,46,43,41,39,33,32,28,25,21,17,17,12,11,6,6,1
31,31,21,379,1588300,408,195,213,31,34,41,38,36,34,29,28,25,22,18,15,15,11,10,5,5,1
32,32,21,379,1588400,1722,843,879,134,147,174,161,155,147,125,120,107,95,79,65,63,47,42,24,24,4
33,33,21,379,1588500,334,162,172,26,28,33,31,30,28,24,23,20,18,15,12,12,9,8,4,4,0
34,34,21,379,1588600,966,475,491,75,82,98,90,87,82,70,67,60,53,44,36,35,26,23,13,13,2
35,35,21,379,1588700,694,348,346,54,59,70,65,62,59,50,48,43,38,32,26,25,19,17,9,9,1
36,36,21,379,1588800,691,307,384,53,59,70,65,62,59,50,48,42,38,31,26,25,19,17,9,9,1
37,37,21,379,1588900,1758,874,884,137,150,178,165,159,150,127,122,109,97,81,67,65,48,43,24,24,4
38,38,21,379,1589000,1092,477,615,85,93,110,102,98,93,79,76,67,60,50,41,40,30,26,15,15,2
39,39,21,379,1589100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,21,379,1589200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,41,21,379,1589300,851,453,398,66,72,86,80,77,72,61,59,52,47,39,32,31,23,20,12,11,2
42,42,21,379,1589400,1057,518,539,82,90,107,99,95,90,76,73,65,58,48,40,39,29,26,14,14,2
43,43,21,379,1589500,1619,778,841,126,138,164,152,146,138,117,112,100,89,74,61,60,44,39,22,22,4
44,44,21,379,1589600,1429,710,719,111,122,145,134,129,122,103,99,88,79,66,54,53,39,35,20,20,3
45,45,21,379,1589700,650,272,378,50,55,66,61,58,55,47,45,40,36,30,24,24,17,16,9,9,1
46,46,21,379,1589800,2401,1108,1293,187,205,243,225,217,205,174,167,149,133,110,91,89,66,59,33,33,6
47,47,21,379,1589900,1843,853,990,143,157,187,173,166,157,133,128,114,102,85,70,68,50,45,26,25,4
48,48,21,379,1590000,893,403,490,69,76,90,84,80,76,64,62,55,49,41,34,33,24,21,12,12,2
49,49,21,379,1590100,1707,797,910,133,146,173,160,154,146,123,119,106,94,78,65,63,47,42,24,23,4
50,50,21,379,1590200,2191,983,1208,171,187,222,206,198,187,159,152,136,121,101,83,81,60,53,31,30,5
51,51,21,379,1590300,789,348,441,61,67,80,74,71,67,57,55,49,43,36,30,29,21,19,11,11,1
52,52,21,379,1590400,2288,1104,1184,178,196,232,215,207,195,166,159,142,127,105,87,85,63,56,32,32,5
53,53,21,379,1590500,529,279,250,41,45,53,49,47,45,38,36,32,29,24,20,19,14,13,7,7,1
54,54,21,379,1590600,2884,1424,1460,225,247,292,271,261,246,209,201,179,160,133,110,107,79,71,40,40,7
55,55,21,379,1590700,1677,764,913,130,143,170,157,151,143,121,117,104,93,77,64,62,46,41,23,23,4
56,56,21,379,1590800,5441,2556,2885,424,466,552,511,492,465,394,379,338,302,251,207,202,150,134,77,76,13
57,57,21,379,1590900,4575,2150,2425,357,392,464,430,414,391,332,319,284,254,211,174,169,126,112,64,64,11
58,58,21,379,1591000,2784,1260,1524,217,238,282,261,251,238,202,194,172,154,128,106,103,76,68,39,38,7
59,59,21,379,1591100,798,356,442,62,68,81,75,72,68,57,55,49,44,36,30,29,22,19,11,11,2
60,60,21,379,1591200,1781,850,931,139,152,180,167,161,152,129,124,110,98,82,68,66,49,43,25,24,4
61,61,21,379,1591300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,62,21,379,1591400,485,218,267,37,41,49,45,43,41,35,33,30,26,22,18,18,13,11,6,6,1
63,63,21,379,1591500,2468,1123,1345,192,211,250,232,223,211,179,172,153,137,113,94,91,68,60,34,34,6
64,64,21,379,1591600,2166,1036,1130,169,185,219,203,196,185,157,151,134,120,100,82,80,59,53,30,30,5
65,65,21,379,1591700,3079,1456,1623,240,263,312,289,278,263,223,214,191,170,142,117,114,85,75,43,43,7
66,66,21,379,1591800,281,127,154,21,24,28,26,25,24,20,19,17,15,12,10,10,7,6,3,3,0
67,67,21,379,1591900,450,210,240,35,38,45,42,40,38,32,31,27,24,20,17,16,12,11,6,6,1
68,68,21,379,1592000,3062,1504,1558,239,262,310,288,277,262,222,213,190,170,141,117,113,84,75,43,42,7
69,69,21,379,1592100,1857,858,999,144,159,188,174,168,158,134,129,115,103,85,70,68,51,45,26,25,4
70,70,21,379,1592200,366,173,193,28,31,37,34,33,31,26,25,22,20,16,13,13,10,9,5,5,0
71,71,21,379,1592300,205,101,104,16,17,20,19,18,17,14,14,12,11,9,7,7,5,5,2,2,0
72,72,21,379,1592400,179,92,87,13,15,18,16,16,15,12,12,11,9,8,6,6,4,4,2,2,0
73,73,21,379,1592500,610,296,314,47,52,61,57,55,52,44,42,37,33,28,23,22,16,15,8,8,1
74,74,21,379,1592600,326,163,163,25,27,33,30,29,27,23,22,20,18,15,12,12,9,8,4,4,0
75,75,21,379,1592700,1976,937,1039,154,169,200,185,178,169,143,137,122,109,91,75,73,54,48,27,27,4
76,76,21,379,1592800,893,422,471,69,76,90,84,80,76,64,62,55,49,41,34,33,24,21,12,12,2
77,77,21,379,1592900,473,246,227,36,40,48,44,42,40,34,33,29,26,21,18,17,13,11,6,6,1
78,78,21,379,1593000,507,242,265,39,43,51,47,45,43,36,35,31,28,23,19,18,13,12,7,7,1
79,79,21,379,1593100,408,199,209,31,34,41,38,36,34,29,28,25,22,18,15,15,11,10,5,5,1
80,80,21,379,1593200,359,173,186,28,30,36,33,32,30,26,25,22,19,16,13,13,9,8,5,5,0
81,81,21,379,1593300,1275,593,682,99,109,129,119,115,109,92,88,79,70,58,48,47,35,31,18,17,3
82,82,21,379,1593400,243,110,133,18,20,24,22,21,20,17,16,15,13,11,9,9,6,5,3,3,0
83,83,21,379,1593500,283,139,144,22,24,28,26,25,24,20,19,17,15,13,10,10,7,6,4,3,0
84,84,21,379,1593600,1356,617,739,105,116,137,127,122,116,98,94,84,75,62,51,50,37,33,19,18,3
85,85,21,379,1593700,660,327,333,51,56,67,62,59,56,47,46,41,36,30,25,24,18,16,9,9,1
86,86,21,379,1593800,388,199,189,30,33,39,36,35,33,28,27,24,21,17,14,14,10,9,5,5,0
87,87,21,379,1593900,846,410,436,66,72,85,79,76,72,61,59,52,46,39,32,31,23,20,11,11,2
88,88,21,379,1594000,541,266,275,42,46,54,50,48,46,39,37,33,30,24,20,20,14,13,7,7,1
89,89,21,379,1594100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,90,21,379,1594200,617,285,332,48,52,62,58,55,52,44,43,38,34,28,23,22,17,15,8,8,1
91,91,21,379,1594300,681,337,344,53,58,69,64,61,58,49,47,42,37,31,26,25,18,16,9,9,1
92,92,21,379,1594400,617,301,316,48,52,62,58,55,52,44,43,38,34,28,23,22,17,15,8,8,1
93,93,21,379,1594500,1253,612,641,97,107,127,117,113,107,90,87,77,69,57,47,46,34,30,17,17,3
94,94,21,379,1594600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,95,21,379,1594700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,96,21,379,1594800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,97,21,379,1594900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,98,21,379,1595000,444,209,235,34,38,45,41,40,37,32,30,27,24,20,16,16,12,10,6,6,1
99,99,21,379,1595100,1042,497,545,81,89,105,98,94,89,75,72,64,57,48,39,38,28,25,14,14,2
100,100,21,379,1595200,615,294,321,48,52,62,57,55,52,44,42,38,34,28,23,22,16,15,8,8,1
101,101,21,379,1595300,334,173,161,26,28,33,31,30,28,24,23,20,18,15,12,12,9,8,4,4,0
102,102,21,379,1595400,110,48,62,8,9,11,10,9,9,7,7,6,6,5,4,4,3,2,1,1,0
103,103,21,379,1595500,951,457,494,74,81,96,89,86,81,69,66,59,52,43,36,35,26,23,13,13,2
104,104,21,379,1595600,472,224,248,36,40,47,44,42,40,34,32,29,26,21,18,17,13,11,6,6,1
105,105,21,379,1595700,426,203,223,33,36,43,40,38,36,30,29,26,23,19,16,15,11,10,6,5,1
106,106,21,379,1595800,577,270,307,45,49,58,54,52,49,41,40,35,32,26,22,21,15,14,8,8,1
107,107,21,379,1595900,547,261,286,42,46,55,51,49,46,39,38,33,30,25,20,20,15,13,7,7,1
108,108,21,379,1596000,958,454,504,74,82,97,90,86,81,69,66,59,53,44,36,35,26,23,13,13,2
109,109,21,379,1596100,1578,766,812,123,135,160,148,142,135,114,110,98,87,72,60,58,43,38,22,22,3
110,110,21,379,1596200,696,345,351,54,59,70,65,62,59,50,48,43,38,32,26,25,19,17,9,9,1
111,111,21,379,1596300,868,396,472,67,74,88,81,78,74,63,60,53,48,40,33,32,23,21,12,12,2
112,112,21,379,1596400,549,255,294,42,47,55,51,49,46,39,38,34,30,25,20,20,15,13,7,7,1
113,113,21,379,1596500,1235,591,644,96,105,125,116,111,105,89,86,76,68,57,47,45,34,30,17,17,3
114,114,21,379,1596600,4024,1898,2126,314,344,408,378,364,344,292,280,250,223,185,153,149,111,99,56,56,10
115,115,21,379,1596700,324,150,174,25,27,32,30,29,27,23,22,20,17,14,12,12,8,7,4,4,0
116,116,21,379,1596800,2180,945,1235,170,186,221,205,197,186,158,152,135,121,100,83,80,60,53,30,30,5
117,117,21,379,1596900,227,108,119,17,19,23,21,20,19,16,15,14,12,10,8,8,6,5,3,3,0
118,118,21,379,1597000,2571,1244,1327,200,220,261,241,232,220,186,179,159,142,118,98,95,70,63,36,35,6
119,119,21,379,1597100,1699,798,901,132,145,172,159,153,145,123,118,105,94,78,64,63,46,41,24,23,4
120,120,21,379,1597200,1759,769,990,137,150,178,165,159,150,127,122,109,97,81,67,65,48,43,24,24,4
121,121,21,379,1597300,683,308,375,53,58,69,64,61,58,49,47,42,37,31,26,25,18,16,9,9,1
122,122,21,379,1597400,180,81,99,14,15,18,16,16,15,13,12,11,9,8,6,6,4,4,2,2,0
123,123,21,379,1597500,595,284,311,46,50,60,55,53,50,43,41,36,33,27,22,22,16,14,8,8,1
124,124,21,379,1597600,827,407,420,64,70,83,77,74,70,60,57,51,45,38,31,30,22,20,11,11,2
125,125,21,379,1597700,2015,971,1044,157,172,204,189,182,172,146,140,125,111,93,77,74,55,49,28,28,5
126,126,21,379,1597800,2668,1283,1385,208,228,270,250,241,228,193,186,165,148,123,101,99,73,65,37,37,6
127,127,21,379,1597900,560,262,298,43,47,56,52,50,47,40,39,34,31,25,21,20,15,13,7,7,1
128,128,21,379,1598000,2093,965,1128,163,179,212,196,189,179,151,146,130,116,96,80,77,57,51,29,29,5
129,129,21,379,1598100,1023,464,559,79,87,103,96,92,87,74,71,63,56,47,39,38,28,25,14,14,2
130,130,21,379,1598200,368,171,197,28,31,37,34,33,31,26,25,22,20,16,14,13,10,9,5,5,0
131,131,21,379,1598300,1253,570,683,97,107,127,117,113,107,90,87,77,69,57,47,46,34,30,17,17,3
132,132,21,379,1598400,841,404,437,65,72,85,79,76,71,61,58,52,46,38,32,31,23,20,11,11,2
133,133,21,379,1598500,605,281,324,47,51,61,56,54,51,43,42,37,33,27,23,22,16,14,8,8,1
134,134,21,379,1598600,1358,646,712,106,116,137,127,122,116,98,94,84,75,62,51,50,37,33,19,19,3
135,135,21,379,1598700,400,202,198,31,34,40,37,36,34,29,27,24,22,18,15,14,11,9,5,5,1
136,136,21,379,1598800,504,231,273,39,43,51,47,45,43,36,35,31,27,23,19,18,13,12,7,7,1
137,137,21,379,1598900,329,159,170,25,28,33,30,29,28,23,22,20,18,15,12,12,9,8,4,4,0
138,138,21,379,1599000,545,261,284,42,46,55,51,49,46,39,38,33,30,25,20,20,15,13,7,7,1
139,139,21,379,1599100,1779,843,936,138,152,180,167,161,152,129,124,110,98,82,68,66,49,43,25,24,4
140,140,21,379,1599200,899,404,495,70,77,91,84,81,76,65,62,55,49,41,34,33,24,22,12,12,2
141,141,21,379,1599300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,142,21,379,1599400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,143,21,379,1599500,293,140,153,22,25,29,27,26,25,21,20,18,16,13,11,10,8,7,4,4,0
144,144,21,379,1599600,580,283,297,45,49,58,54,52,49,42,40,36,32,26,22,21,16,14,8,8,1
145,145,21,379,1599700,650,306,344,50,55,66,61,58,55,47,45,40,36,30,24,24,17,16,9,9,1
146,146,21,379,1599800,359,173,186,28,30,36,33,32,30,26,25,22,19,16,13,13,9,8,5,5,0
147,147,21,379,1599900,409,200,209,31,35,41,38,37,35,29,28,25,22,18,15,15,11,10,5,5,1
148,148,21,379,1600000,747,365,382,58,64,75,70,67,63,54,52,46,41,34,28,27,20,18,10,10,1
149,149,21,379,1600100,425,216,209,33,36,43,39,38,36,30,29,26,23,19,16,15,11,10,6,5,1
150,150,21,379,1600200,315,138,177,24,26,31,29,28,26,22,21,19,17,14,12,11,8,7,4,4,0
151,151,21,379,1600300,509,235,274,39,43,51,47,46,43,36,35,31,28,23,19,18,14,12,7,7,1
152,152,21,379,1600400,884,418,466,69,75,89,83,80,75,64,61,54,49,40,33,32,24,21,12,12,2
153,153,21,379,1600500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,154,21,379,1600600,752,349,403,58,64,76,70,68,64,54,52,46,41,34,28,27,20,18,10,10,1
155,155,21,379,1600700,613,290,323,47,52,62,57,55,52,44,42,38,34,28,23,22,16,15,8,8,1
156,156,21,379,1600800,499,243,256,38,42,50,46,45,42,36,34,31,27,23,19,18,13,12,7,6,1
157,157,21,379,1600900,540,277,263,42,46,54,50,48,46,39,37,33,29,24,20,20,14,13,7,7,1
158,158,21,379,1601000,958,456,502,74,82,97,90,86,81,69,66,59,53,44,36,35,26,23,13,13,2
159,159,21,379,1601100,530,250,280,41,45,53,49,47,45,38,36,32,29,24,20,19,14,13,7,7,1
160,160,21,379,1601200,1238,600,638,96,106,125,116,112,105,89,86,76,68,57,47,45,34,30,17,17,3
161,161,21,379,1601300,627,314,313,48,53,63,58,56,53,45,43,38,34,28,23,23,17,15,8,8,1
162,162,21,379,1601400,777,384,393,60,66,78,73,70,66,56,54,48,43,35,29,28,21,19,10,10,1
163,163,21,379,1601500,656,318,338,51,56,66,61,59,56,47,45,40,36,30,25,24,18,16,9,9,1
164,164,21,379,1601600,387,188,199,30,33,39,36,35,33,28,27,24,21,17,14,14,10,9,5,5,0
165,165,21,379,1601700,473,237,236,36,40,48,44,42,40,34,33,29,26,21,18,17,13,11,6,6,1
166,166,21,379,1601800,1316,661,655,102,112,133,123,119,112,95,91,81,73,60,50,48,36,32,18,18,3
167,167,21,379,1601900,852,422,430,66,73,86,80,77,72,61,59,52,47,39,32,31,23,20,12,11,2
168,168,21,379,1602000,5550,2508,3042,433,475,563,522,502,474,402,387,344,308,256,212,206,153,136,78,77,13
169,169,21,379,1602100,4113,1975,2138,321,352,417,386,372,352,298,287,255,228,189,157,152,113,101,58,57,10
170,170,21,379,1602200,4936,2223,2713,385,423,501,464,446,422,358,344,306,274,227,188,183,136,121,69,69,12
171,171,21,379,1602300,4009,1920,2089,312,343,407,377,362,343,291,279,249,222,185,153,148,110,98,56,56,10
172,172,21,379,1602400,923,438,485,72,79,93,86,83,78,67,64,57,51,42,35,34,25,22,13,12,2
173,173,21,379,1602500,932,428,504,72,79,94,87,84,79,67,65,57,51,43,35,34,25,22,13,13,2
174,174,21,379,1602600,796,386,410,62,68,80,74,72,68,57,55,49,44,36,30,29,21,19,11,11,2
175,175,21,379,1602700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,176,21,379,1602800,2661,1312,1349,207,228,270,250,240,227,193,185,165,147,122,101,98,73,65,37,37,6
177,177,21,379,1602900,504,239,265,39,43,51,47,45,43,36,35,31,27,23,19,18,13,12,7,7,1
178,178,21,379,1603000,514,267,247,40,44,52,48,46,43,37,35,31,28,23,19,19,14,12,7,7,1
179,179,21,379,1603100,110,59,51,8,9,11,10,9,9,7,7,6,6,5,4,4,3,2,1,1,0
180,180,21,379,1603200,153,74,79,11,13,15,14,13,13,11,10,9,8,7,5,5,4,3,2,2,0
181,181,21,379,1603300,1317,657,660,102,112,133,123,119,112,95,91,81,73,60,50,48,36,32,18,18,3
182,182,21,379,1603400,1086,535,551,84,93,110,102,98,92,78,75,67,60,50,41,40,29,26,15,15,2
