,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,26,4247300,3516,1735,1781
1,21,26,4247400,2354,1148,1206
2,21,26,4247500,2826,1406,1420
3,21,26,4247600,3675,1843,1832
4,21,26,4247700,2996,1521,1475
5,21,26,4247800,775,379,396
6,21,26,4247900,2194,1112,1082
7,21,26,4248000,3779,1890,1889
8,21,26,4248100,2777,1393,1384
9,21,26,4248200,1679,860,819
10,21,26,4248300,551,258,293
11,21,26,4248400,3701,1820,1881
12,21,26,4248500,1307,636,671
13,21,26,4248600,245,121,124
14,21,26,4248700,5842,2906,2936
15,21,26,4248800,1103,547,556
16,21,26,4248900,848,423,425
17,21,26,4249000,3184,1569,1615
18,21,26,4249100,1152,592,560
19,21,26,4249200,1242,605,637
20,21,26,4249300,975,478,497
21,21,26,4249400,2692,1351,1341
22,21,26,4249500,1529,761,768
23,21,26,4249600,374,198,176
24,21,26,4249700,981,480,501
25,21,26,4249800,446,212,234
26,21,26,4249900,1459,721,738
27,21,26,4250000,0,0,0
28,21,26,4250100,1534,775,759
29,21,26,4250200,1037,511,526
30,21,26,4250300,1497,730,767
31,21,26,4250400,1194,589,605
32,21,26,4250500,743,369,374
33,21,26,4250600,1180,579,601
34,21,26,4250700,5793,2857,2936
35,21,26,4250800,3051,1533,1518
36,21,26,4250900,1624,845,779
37,21,26,4251000,1559,765,794
38,21,26,4251100,1176,572,604
39,21,26,4251200,893,452,441
40,21,26,4251300,655,316,339
41,21,26,4251400,329,160,169
42,21,26,4251500,3219,1537,1682
43,21,26,4251600,879,417,462
44,21,26,4251700,1993,989,1004
45,21,26,4251800,41,18,23
46,21,26,4251900,1436,698,738
47,21,26,4252000,294,148,146
48,21,26,4252100,2746,1381,1365
49,21,26,4252200,1559,778,781
50,21,26,4252300,3401,1721,1680
51,21,26,4252400,4387,2243,2144
52,21,26,4252500,1264,613,651
53,21,26,4252600,3431,1706,1725
54,21,26,4252700,453,225,228
55,21,26,4252800,2186,1073,1113
56,21,26,4252900,2572,1268,1304
57,21,26,4253000,518,264,254
58,21,26,4253100,1605,772,833
59,21,26,4253200,2092,1067,1025
60,21,26,4253300,663,336,327
61,21,26,4253400,1214,598,616
62,21,26,4253500,1043,506,537
