,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,29,4827700,898,424,474
1,21,29,4827800,1013,535,478
2,21,29,4827900,1394,688,706
3,21,29,4828000,1236,606,630
4,21,29,4828100,1373,654,719
5,21,29,4828200,396,206,190
6,21,29,4828300,335,160,175
7,21,29,4828400,1008,516,492
8,21,29,4828500,2392,1258,1134
9,21,29,4828600,272,140,132
10,21,29,4828700,1692,858,834
11,21,29,4828800,1912,995,917
12,21,29,4828900,784,390,394
13,21,29,4829000,179,85,94
14,21,29,4829100,572,296,276
15,21,29,4829200,5784,2903,2881
16,21,29,4829300,139,67,72
17,21,29,4829400,452,237,215
18,21,29,4829500,1540,798,742
19,21,29,4829600,1433,692,741
20,21,29,4829700,2609,1304,1305
21,21,29,4829800,2327,1172,1155
22,21,29,4829900,1873,910,963
23,21,29,4830000,1149,559,590
24,21,29,4830100,1207,612,595
25,21,29,4830200,1348,663,685
26,21,29,4830300,1561,778,783
27,21,29,4830400,583,268,315
28,21,29,4830500,1424,709,715
29,21,29,4830600,487,240,247
30,21,29,4830700,696,352,344
31,21,29,4830800,1689,865,824
32,21,29,4830900,802,404,398
33,21,29,4831000,269,146,123
34,21,29,4831100,1558,768,790
35,21,29,4831200,362,177,185
36,21,29,4831300,646,320,326
37,21,29,4831400,414,230,184
38,21,29,4831500,759,359,400
39,21,29,4831600,740,372,368
40,21,29,4831700,3156,1579,1577
41,21,29,4831800,1055,528,527
42,21,29,4831900,523,239,284
43,21,29,4832000,1037,523,514
44,21,29,4832100,1373,699,674
45,21,29,4832200,689,349,340
46,21,29,4832300,315,162,153
47,21,29,4832400,0,0,0
48,21,29,4832500,2022,1042,980
49,21,29,4832600,253,137,116
50,21,29,4832700,806,391,415
51,21,29,4832800,1020,493,527
52,21,29,4832900,446,217,229
53,21,29,4833000,2208,1110,1098
54,21,29,4833100,1008,576,432
55,21,29,4833200,0,0,0
56,21,29,4833300,849,434,415
57,21,29,4833400,2103,1061,1042
58,21,29,4833500,1463,724,739
59,21,29,4833600,846,438,408
60,21,29,4833700,392,190,202
61,21,29,4833800,0,0,0
62,21,29,4833900,502,258,244
63,21,29,4834000,0,0,0
64,21,29,4834100,0,0,0
65,21,29,4834200,585,287,298
66,21,29,4834300,493,236,257
67,21,29,4834400,750,373,377
68,21,29,4834500,356,190,166
69,21,29,4834600,577,286,291
70,21,29,4834700,969,477,492
71,21,29,4834800,253,140,113
72,21,29,4834900,303,176,127
73,21,29,4835000,453,224,229
74,21,29,4835100,1070,516,554
75,21,29,4835200,904,449,455
76,21,29,4835300,106,59,47
77,21,29,4835400,1342,702,640
78,21,29,4835500,377,195,182
79,21,29,4835600,392,192,200
80,21,29,4835700,2333,1151,1182
81,21,29,4835800,710,361,349
82,21,29,4835900,778,385,393
83,21,29,4836000,392,175,217
84,21,29,4836100,210,94,116
85,21,29,4836200,1533,806,727
86,21,29,4836300,448,223,225
87,21,29,4836400,944,475,469
88,21,29,4836500,902,432,470
89,21,29,4836600,70,37,33
90,21,29,4836700,146,72,74
91,21,29,4836800,553,272,281
92,21,29,4836900,1409,716,693
93,21,29,4837000,807,398,409
94,21,29,4837100,1417,694,723
95,21,29,4837200,0,0,0
96,21,29,4837300,390,192,198
97,21,29,4837400,315,165,150
98,21,29,4837500,0,0,0
99,21,29,4837600,1976,985,991
100,21,29,4837700,730,361,369
101,21,29,4837800,750,345,405
102,21,29,4837900,416,212,204
103,21,29,4838000,1496,743,753
104,21,29,4838100,671,349,322
105,21,29,4838200,375,182,193
106,21,29,4838300,365,190,175
107,21,29,4838400,1467,757,710
108,21,29,4838500,2484,1224,1260
109,21,29,4838600,1634,816,818
110,21,29,4838700,0,0,0
111,21,29,4838800,1,1,0
112,21,29,4838900,0,0,0
113,21,29,4839000,1259,641,618
114,21,29,4839100,216,111,105
