,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,377,1158900,28,12,16
1,21,377,1159000,0,0,0
2,21,377,1159100,797,401,396
3,21,377,1159200,0,0,0
4,21,377,1159300,0,0,0
5,21,377,1159400,0,0,0
6,21,377,1159500,318,167,151
7,21,377,1159600,0,0,0
8,21,377,1159700,340,174,166
9,21,377,1159800,227,99,128
10,21,377,1159900,86,41,45
11,21,377,1160000,114,57,57
12,21,377,1160100,62,34,28
13,21,377,1160200,0,0,0
14,21,377,1160300,182,84,98
15,21,377,1160400,156,73,83
16,21,377,1160500,41,20,21
17,21,377,1160600,340,162,178
18,21,377,1160700,253,119,134
19,21,377,1160800,146,63,83
20,21,377,1160900,946,492,454
21,21,377,1161000,268,138,130
22,21,377,1161100,345,166,179
23,21,377,1161200,0,0,0
24,21,377,1161300,0,0,0
25,21,377,1161400,0,0,0
26,21,377,1161500,0,0,0
27,21,377,1161600,149,71,78
28,21,377,1161700,163,77,86
29,21,377,1161800,2504,1269,1235
30,21,377,1161900,0,0,0
31,21,377,1162000,1233,612,621
32,21,377,1162100,3650,1844,1806
33,21,377,1162200,125,66,59
34,21,377,1162300,404,217,187
35,21,377,1162400,3006,1592,1414
36,21,377,1162500,1820,968,852
37,21,377,1162600,853,448,405
38,21,377,1162700,1358,700,658
39,21,377,1162800,7836,4176,3660
40,21,377,1162900,3093,1546,1547
41,21,377,1163000,509,253,256
42,21,377,1163100,200,105,95
43,21,377,1163200,2938,1438,1500
44,21,377,1163300,2628,1311,1317
45,21,377,1163400,1019,509,510
46,21,377,1163500,3852,1947,1905
47,21,377,1163600,2064,1038,1026
48,21,377,1163700,4235,2145,2090
49,21,377,1163800,417,203,214
50,21,377,1163900,1535,759,776
51,21,377,1164000,285,149,136
52,21,377,1164100,2266,1152,1114
53,21,377,1164200,1354,696,658
54,21,377,1164300,1610,779,831
55,21,377,1164400,1438,735,703
56,21,377,1164500,5069,2576,2493
57,21,377,1164600,1753,898,855
58,21,377,1164700,2398,1214,1184
59,21,377,1164800,0,0,0
60,21,377,1164900,229,117,112
61,21,377,1165000,865,450,415
62,21,377,1165100,861,417,444
63,21,377,1165200,572,297,275
64,21,377,1165300,910,484,426
65,21,377,1165400,350,172,178
66,21,377,1165500,2123,1070,1053
67,21,377,1165600,6302,3236,3066
68,21,377,1165700,4591,2281,2310
69,21,377,1165800,334,155,179
70,21,377,1165900,932,439,493
71,21,377,1166000,24,14,10
72,21,377,1166100,848,407,441
73,21,377,1166200,551,285,266
74,21,377,1166300,495,251,244
75,21,377,1166400,439,236,203
76,21,377,1166500,40,20,20
77,21,377,1166600,200,100,100
78,21,377,1166700,1473,736,737
79,21,377,1166800,6996,3633,3363
80,21,377,1166900,296,164,132
81,21,377,1167000,0,0,0
82,21,377,1167100,127,57,70
83,21,377,1167200,1017,503,514
84,21,377,1167300,430,212,218
85,21,377,1167400,930,475,455
86,21,377,1167500,76,42,34
87,21,377,1167600,0,0,0
88,21,377,1167700,2692,1358,1334
89,21,377,1167800,835,417,418
90,21,377,1167900,827,415,412
91,21,377,1168000,1838,937,901
92,21,377,1168100,270,150,120
93,21,377,1168200,0,0,0
94,21,377,1168300,12,5,7
95,21,377,1168400,336,173,163
96,21,377,1168500,83,43,40
97,21,377,1168600,52,29,23
98,21,377,1168700,0,0,0
99,21,377,1168800,0,0,0
100,21,377,1168900,0,0,0
101,21,377,1169000,319,159,160
102,21,377,1169100,1169,607,562
103,21,377,1169200,20,10,10
104,21,377,1169300,0,0,0
105,21,377,1169400,0,0,0
106,21,377,1169500,0,0,0
107,21,377,1169600,132,74,58
108,21,377,1169700,0,0,0
109,21,377,1169800,605,308,297
110,21,377,1169900,55,27,28
111,21,377,1170000,1200,595,605
112,21,377,1170100,286,150,136
113,21,377,1170200,1877,963,914
114,21,377,1170300,1041,537,504
115,21,377,1170400,0,0,0
116,21,377,1170500,0,0,0
117,21,377,1170600,19,6,13
118,21,377,1170700,876,434,442
119,21,377,1170800,947,469,478
120,21,377,1170900,2251,1150,1101
121,21,377,1171000,0,0,0
122,21,377,1171100,1393,702,691
123,21,377,1171200,109,54,55
124,21,377,1171300,717,378,339
125,21,377,1171400,539,285,254
126,21,377,1171500,626,323,303
127,21,377,1171600,1788,964,824
128,21,377,1171700,173,93,80
129,21,377,1171800,150,78,72
130,21,377,1171900,0,0,0
131,21,377,1172000,1957,1031,926
132,21,377,1172100,1424,697,727
133,21,377,1172200,75,41,34
134,21,377,1172300,384,179,205
135,21,377,1172400,335,176,159
136,21,377,1172500,570,301,269
137,21,377,1172600,705,382,323
138,21,377,1172700,289,148,141
139,21,377,1172800,611,312,299
140,21,377,1172900,452,235,217
141,21,377,1173000,0,0,0
142,21,377,1173100,0,0,0
143,21,377,1173200,2794,1413,1381
144,21,377,1173300,388,199,189
145,21,377,1173400,2283,1147,1136
146,21,377,1173500,376,188,188
147,21,377,1173600,282,140,142
148,21,377,1173700,215,109,106
149,21,377,1173800,499,263,236
150,21,377,1173900,0,0,0
151,21,377,1174000,0,0,0
152,21,377,1174100,944,485,459
153,21,377,1174200,2361,1171,1190
154,21,377,1174300,219,126,93
155,21,377,1174400,611,310,301
156,21,377,1174500,241,113,128
157,21,377,1174600,0,0,0
158,21,377,1174700,0,0,0
159,21,377,1174800,0,0,0
160,21,377,1174900,1633,832,801
161,21,377,1175000,3738,1868,1870
162,21,377,1175100,203,97,106
163,21,377,1175200,1287,660,627
164,21,377,1175300,2803,1417,1386
165,21,377,1175400,1128,599,529
166,21,377,1175500,2447,1297,1150
167,21,377,1175600,1438,771,667
168,21,377,1175700,344,181,163
169,21,377,1175800,593,304,289
170,21,377,1175900,585,274,311
171,21,377,1176000,447,218,229
172,21,377,1176100,1096,546,550
173,21,377,1176200,1286,691,595
174,21,377,1176300,3127,1579,1548
175,21,377,1176400,571,288,283
176,21,377,1176500,504,235,269
177,21,377,1176600,0,0,0
178,21,377,1176700,355,189,166
179,21,377,1176800,190,102,88
180,21,377,1176900,0,0,0
181,21,377,1177000,0,0,0
182,21,377,1177100,0,0,0
183,21,377,1177200,332,162,170
184,21,377,1177300,277,143,134
185,21,377,1177400,315,163,152
186,21,377,1177500,63,30,33
187,21,377,1177600,1119,580,539
188,21,377,1177700,396,201,195
189,21,377,1177800,2041,1054,987
190,21,377,1177900,1645,832,813
191,21,377,1178000,244,123,121
192,21,377,1178100,1739,897,842
193,21,377,1178200,94,41,53
194,21,377,1178300,0,0,0
195,21,377,1178400,99,46,53
196,21,377,1178500,0,0,0
197,21,377,1178600,29,12,17
198,21,377,1178700,1686,844,842
199,21,377,1178800,0,0,0
