,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,382,2063000,277,137,140
1,21,382,2063100,0,0,0
2,21,382,2063200,271,130,141
3,21,382,2063300,588,296,292
4,21,382,2063400,426,208,218
5,21,382,2063500,319,175,144
6,21,382,2063600,849,424,425
7,21,382,2063700,1786,890,896
8,21,382,2063800,505,239,266
9,21,382,2063900,2604,1406,1198
10,21,382,2064000,5616,2931,2685
11,21,382,2064100,526,265,261
12,21,382,2064200,932,455,477
13,21,382,2064300,696,362,334
14,21,382,2064400,4630,2500,2130
15,21,382,2064500,1407,723,684
16,21,382,2064600,556,273,283
17,21,382,2064700,500,254,246
18,21,382,2064800,1683,893,790
19,21,382,2064900,1100,550,550
20,21,382,2065000,460,218,242
21,21,382,2065100,415,206,209
22,21,382,2065200,526,307,219
23,21,382,2065300,1195,606,589
24,21,382,2065400,353,179,174
25,21,382,2065500,634,322,312
26,21,382,2065600,7318,3840,3478
27,21,382,2065700,1224,589,635
28,21,382,2065800,460,237,223
29,21,382,2065900,394,208,186
30,21,382,2066000,758,370,388
31,21,382,2066100,777,403,374
32,21,382,2066200,294,157,137
33,21,382,2066300,0,0,0
34,21,382,2066400,523,250,273
35,21,382,2066500,1368,694,674
36,21,382,2066600,786,381,405
37,21,382,2066700,1153,599,554
38,21,382,2066800,587,317,270
39,21,382,2066900,1078,561,517
40,21,382,2067000,186,96,90
41,21,382,2067100,1209,669,540
42,21,382,2067200,386,204,182
43,21,382,2067300,1340,678,662
44,21,382,2067400,336,167,169
45,21,382,2067500,0,0,0
46,21,382,2067600,509,253,256
47,21,382,2067700,988,494,494
48,21,382,2067800,494,250,244
49,21,382,2067900,1106,596,510
50,21,382,2068000,0,0,0
51,21,382,2068100,0,0,0
52,21,382,2068200,1147,586,561
53,21,382,2068300,127,70,57
54,21,382,2068400,1141,583,558
55,21,382,2068500,413,211,202
56,21,382,2068600,173,103,70
57,21,382,2068700,0,0,0
58,21,382,2068800,355,177,178
59,21,382,2068900,1915,1012,903
60,21,382,2069000,281,155,126
61,21,382,2069100,373,172,201
62,21,382,2069200,1095,557,538
63,21,382,2069300,408,213,195
64,21,382,2069400,1570,800,770
65,21,382,2069500,562,304,258
66,21,382,2069600,550,278,272
67,21,382,2069700,277,134,143
68,21,382,2069800,1106,577,529
69,21,382,2069900,0,0,0
70,21,382,2070000,736,382,354
71,21,382,2070100,1912,991,921
72,21,382,2070200,1129,586,543
73,21,382,2070300,3571,1802,1769
74,21,382,2070400,3586,1844,1742
75,21,382,2070500,1389,687,702
76,21,382,2070600,554,298,256
77,21,382,2070700,1366,689,677
78,21,382,2070800,398,209,189
79,21,382,2070900,1073,527,546
80,21,382,2071000,1662,842,820
81,21,382,2071100,2454,1262,1192
82,21,382,2071200,904,462,442
83,21,382,2071300,2306,1123,1183
84,21,382,2071400,1840,939,901
85,21,382,2071500,671,338,333
86,21,382,2071600,626,310,316
87,21,382,2071700,975,562,413
88,21,382,2071800,0,0,0
89,21,382,2071900,1100,553,547
90,21,382,2072000,499,255,244
91,21,382,2072100,1046,517,529
92,21,382,2072200,448,233,215
93,21,382,2072300,1296,673,623
94,21,382,2072400,1274,660,614
95,21,382,2072500,353,170,183
96,21,382,2072600,697,348,349
97,21,382,2072700,842,403,439
98,21,382,2072800,340,166,174
