,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,21,3532500,109,57,52
1,21,21,3532600,69,38,31
2,21,21,3532700,159,74,85
3,21,21,3532800,30,14,16
4,21,21,3532900,107,50,57
5,21,21,3533000,77,36,41
6,21,21,3533100,59,29,30
7,21,21,3533200,32,13,19
8,21,21,3533300,26,13,13
9,21,21,3533400,32,13,19
10,21,21,3533500,46,21,25
11,21,21,3533600,15,9,6
12,21,21,3533700,19,11,8
13,21,21,3533800,37,18,19
14,21,21,3533900,0,0,0
15,21,21,3534000,86,48,38
16,21,21,3534100,29,14,15
17,21,21,3534200,126,66,60
18,21,21,3534300,160,89,71
19,21,21,3534400,263,126,137
20,21,21,3534500,32,15,17
21,21,21,3534600,19,12,7
22,21,21,3534700,108,48,60
23,21,21,3534800,294,145,149
24,21,21,3534900,65,34,31
25,21,21,3535000,144,61,83
26,21,21,3535100,65,31,34
27,21,21,3535200,182,90,92
28,21,21,3535300,60,29,31
29,21,21,3535400,208,100,108
30,21,21,3535500,36,17,19
31,21,21,3535600,18,8,10
32,21,21,3535700,15,9,6
33,21,21,3535800,87,42,45
34,21,21,3535900,21,12,9
35,21,21,3536000,194,97,97
36,21,21,3536100,111,57,54
37,21,21,3536200,17,9,8
38,21,21,3536300,107,55,52
39,21,21,3536400,0,0,0
40,21,21,3536500,302,134,168
41,21,21,3536600,59,30,29
42,21,21,3536700,75,37,38
43,21,21,3536800,161,82,79
44,21,21,3536900,360,170,190
45,21,21,3537000,483,243,240
46,21,21,3537100,145,72,73
47,21,21,3537200,1139,553,586
48,21,21,3537300,285,123,162
49,21,21,3537400,86,37,49
50,21,21,3537500,78,41,37
51,21,21,3537600,210,121,89
52,21,21,3537700,132,64,68
53,21,21,3537800,18,10,8
54,21,21,3537900,6,4,2
55,21,21,3538000,91,48,43
56,21,21,3538100,29,16,13
57,21,21,3538200,50,24,26
58,21,21,3538300,137,63,74
59,21,21,3538400,7,2,5
60,21,21,3538500,0,0,0
