,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,376,763900,808,405,403
1,21,376,764000,665,334,331
2,21,376,764100,245,123,122
3,21,376,764200,732,350,382
4,21,376,764300,412,192,220
5,21,376,764400,672,322,350
6,21,376,764500,1232,624,608
7,21,376,764600,164,79,85
8,21,376,764700,294,141,153
9,21,376,764800,631,311,320
10,21,376,764900,304,152,152
11,21,376,765000,449,211,238
12,21,376,765100,458,227,231
13,21,376,765200,227,111,116
14,21,376,765300,1184,575,609
15,21,376,765400,844,428,416
16,21,376,765500,583,284,299
17,21,376,765600,389,196,193
18,21,376,765700,806,423,383
19,21,376,765800,0,0,0
20,21,376,765900,1494,717,777
21,21,376,766000,360,169,191
22,21,376,766100,1527,761,766
23,21,376,766200,296,135,161
24,21,376,766300,371,181,190
25,21,376,766400,480,236,244
26,21,376,766500,359,190,169
27,21,376,766600,665,310,355
28,21,376,766700,855,427,428
29,21,376,766800,806,422,384
30,21,376,766900,617,310,307
31,21,376,767000,955,452,503
32,21,376,767100,812,392,420
33,21,376,767200,896,452,444
34,21,376,767300,548,254,294
35,21,376,767400,1707,885,822
36,21,376,767500,488,236,252
37,21,376,767600,687,305,382
38,21,376,767700,658,299,359
39,21,376,767800,678,312,366
40,21,376,767900,716,351,365
41,21,376,768000,452,230,222
42,21,376,768100,514,256,258
43,21,376,768200,542,275,267
44,21,376,768300,932,480,452
45,21,376,768400,788,400,388
46,21,376,768500,401,211,190
47,21,376,768600,801,379,422
48,21,376,768700,1211,585,626
49,21,376,768800,1201,581,620
50,21,376,768900,370,188,182
51,21,376,769000,295,145,150
52,21,376,769100,1459,729,730
53,21,376,769200,580,291,289
54,21,376,769300,319,163,156
55,21,376,769400,398,181,217
56,21,376,769500,53,28,25
57,21,376,769600,315,155,160
58,21,376,769700,269,130,139
59,21,376,769800,2324,1183,1141
60,21,376,769900,448,219,229
61,21,376,770000,1652,830,822
62,21,376,770100,1704,830,874
63,21,376,770200,549,277,272
64,21,376,770300,866,429,437
65,21,376,770400,478,239,239
66,21,376,770500,327,163,164
67,21,376,770600,839,429,410
68,21,376,770700,581,301,280
