,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,376,763900,912,457,455
1,21,376,764000,751,377,374
2,21,376,764100,276,139,137
3,21,376,764200,826,395,431
4,21,376,764300,465,216,249
5,21,376,764400,758,363,395
6,21,376,764500,1390,704,686
7,21,376,764600,185,89,96
8,21,376,764700,332,159,173
9,21,376,764800,712,351,361
10,21,376,764900,343,171,172
11,21,376,765000,507,238,269
12,21,376,765100,517,256,261
13,21,376,765200,256,125,131
14,21,376,765300,1336,649,687
15,21,376,765400,953,483,470
16,21,376,765500,658,321,337
17,21,376,765600,439,221,218
18,21,376,765700,910,477,433
19,21,376,765800,0,0,0
20,21,376,765900,1686,809,877
21,21,376,766000,406,190,216
22,21,376,766100,1723,858,865
23,21,376,766200,334,152,182
24,21,376,766300,418,204,214
25,21,376,766400,542,266,276
26,21,376,766500,405,214,191
27,21,376,766600,751,350,401
28,21,376,766700,965,482,483
29,21,376,766800,910,476,434
30,21,376,766900,696,350,346
31,21,376,767000,1077,510,567
32,21,376,767100,916,442,474
33,21,376,767200,1011,510,501
34,21,376,767300,618,287,331
35,21,376,767400,1926,999,927
36,21,376,767500,551,266,285
37,21,376,767600,775,344,431
38,21,376,767700,743,338,405
39,21,376,767800,765,352,413
40,21,376,767900,808,396,412
41,21,376,768000,510,259,251
42,21,376,768100,580,289,291
43,21,376,768200,611,310,301
44,21,376,768300,1051,542,509
45,21,376,768400,889,451,438
46,21,376,768500,452,238,214
47,21,376,768600,904,427,477
48,21,376,768700,1367,660,707
49,21,376,768800,1355,655,700
50,21,376,768900,417,212,205
51,21,376,769000,333,164,169
52,21,376,769100,1646,822,824
53,21,376,769200,654,329,325
54,21,376,769300,360,184,176
55,21,376,769400,449,204,245
56,21,376,769500,60,31,29
57,21,376,769600,356,175,181
58,21,376,769700,304,147,157
59,21,376,769800,2623,1335,1288
60,21,376,769900,506,247,259
61,21,376,770000,1864,937,927
62,21,376,770100,1923,937,986
63,21,376,770200,619,313,306
64,21,376,770300,977,484,493
65,21,376,770400,540,270,270
66,21,376,770500,369,184,185
67,21,376,770600,947,484,463
68,21,376,770700,655,340,315
69,21,376,770800,174,78,96
70,21,376,770900,398,183,215
71,21,376,771000,654,300,354
72,21,376,771100,1417,703,714
73,21,376,771200,751,389,362
74,21,376,771300,826,434,392
75,21,376,771400,1354,684,670
76,21,376,771500,1028,519,509
77,21,376,771600,598,301,297
78,21,376,771700,199,95,104
79,21,376,771800,588,274,314
80,21,376,771900,628,304,324
81,21,376,772000,405,194,211
82,21,376,772100,705,358,347
83,21,376,772200,950,491,459
84,21,376,772300,1195,610,585
85,21,376,772400,0,0,0
86,21,376,772500,2205,1053,1152
87,21,376,772600,1002,485,517
88,21,376,772700,1319,657,662
89,21,376,772800,3765,1905,1860
90,21,376,772900,1183,581,602
91,21,376,773000,1097,534,563
92,21,376,773100,601,300,301
93,21,376,773200,500,243,257
94,21,376,773300,605,295,310
95,21,376,773400,536,280,256
96,21,376,773500,802,413,389
97,21,376,773600,762,394,368
98,21,376,773700,451,231,220
99,21,376,773800,334,168,166
100,21,376,773900,1291,625,666
101,21,376,774000,315,148,167
102,21,376,774100,838,439,399
103,21,376,774200,327,146,181
104,21,376,774300,416,188,228
105,21,376,774400,812,416,396
106,21,376,774500,791,395,396
107,21,376,774600,1138,568,570
108,21,376,774700,140,71,69
109,21,376,774800,339,174,165
110,21,376,774900,965,481,484
111,21,376,775000,663,350,313
112,21,376,775100,1054,535,519
113,21,376,775200,0,0,0
114,21,376,775300,333,165,168
115,21,376,775400,1516,746,770
116,21,376,775500,4100,2138,1962
117,21,376,775600,457,213,244
118,21,376,775700,1028,478,550
119,21,376,775800,63,36,27
120,21,376,775900,2654,1319,1335
121,21,376,776000,1943,957,986
122,21,376,776100,2335,1179,1156
123,21,376,776200,327,142,185
124,21,376,776300,170,91,79
125,21,376,776400,2257,1110,1147
126,21,376,776500,721,382,339
