,Statecode,Districtcode,VillageCode,Population,Males,Females
0,21,26,4247300,2523,1245,1278
1,21,26,4247400,1689,824,865
2,21,26,4247500,2028,1009,1019
3,21,26,4247600,2638,1322,1316
4,21,26,4247700,2151,1092,1059
5,21,26,4247800,556,272,284
6,21,26,4247900,1575,798,777
7,21,26,4248000,2712,1356,1356
8,21,26,4248100,1993,1000,993
9,21,26,4248200,1205,617,588
10,21,26,4248300,395,185,210
11,21,26,4248400,2657,1306,1351
12,21,26,4248500,938,456,482
13,21,26,4248600,176,87,89
14,21,26,4248700,4193,2086,2107
15,21,26,4248800,792,393,399
16,21,26,4248900,609,304,305
17,21,26,4249000,2285,1126,1159
18,21,26,4249100,827,425,402
19,21,26,4249200,891,434,457
20,21,26,4249300,700,343,357
21,21,26,4249400,1932,970,962
22,21,26,4249500,1097,546,551
23,21,26,4249600,268,142,126
24,21,26,4249700,704,344,360
25,21,26,4249800,320,152,168
26,21,26,4249900,1047,517,530
27,21,26,4250000,0,0,0
28,21,26,4250100,1101,556,545
29,21,26,4250200,744,366,378
30,21,26,4250300,1074,524,550
31,21,26,4250400,857,422,435
32,21,26,4250500,533,265,268
33,21,26,4250600,847,416,431
34,21,26,4250700,4158,2051,2107
35,21,26,4250800,2190,1100,1090
36,21,26,4250900,1166,606,560
37,21,26,4251000,1119,549,570
38,21,26,4251100,844,411,433
39,21,26,4251200,641,324,317
40,21,26,4251300,470,227,243
41,21,26,4251400,236,115,121
42,21,26,4251500,2311,1103,1208
43,21,26,4251600,631,300,331
44,21,26,4251700,1430,710,720
45,21,26,4251800,29,13,16
46,21,26,4251900,1031,501,530
47,21,26,4252000,211,106,105
48,21,26,4252100,1971,991,980
49,21,26,4252200,1119,558,561
50,21,26,4252300,2441,1235,1206
51,21,26,4252400,3149,1610,1539
52,21,26,4252500,907,440,467
53,21,26,4252600,2462,1224,1238
54,21,26,4252700,325,161,164
55,21,26,4252800,1569,770,799
56,21,26,4252900,1846,910,936
57,21,26,4253000,372,189,183
58,21,26,4253100,1152,554,598
59,21,26,4253200,1501,766,735
60,21,26,4253300,476,241,235
61,21,26,4253400,872,429,443
62,21,26,4253500,749,363,386
63,21,26,4253600,204,104,100
64,21,26,4253700,923,455,468
65,21,26,4253800,583,280,303
66,21,26,4253900,611,305,306
67,21,26,4254000,2547,1244,1303
68,21,26,4254100,1391,679,712
69,21,26,4254200,1981,983,998
70,21,26,4254300,1007,494,513
71,21,26,4254400,1461,722,739
72,21,26,4254500,1159,589,570
73,21,26,4254600,4832,2437,2395
74,21,26,4254700,305,144,161
75,21,26,4254800,1017,514,503
76,21,26,4254900,1294,644,650
77,21,26,4255000,3493,1729,1764
78,21,26,4255100,744,368,376
79,21,26,4255200,1404,680,724
80,21,26,4255300,1521,757,764
81,21,26,4255400,1404,708,696
82,21,26,4255500,1731,853,878
83,21,26,4255600,4723,2329,2394
84,21,26,4255700,0,0,0
85,21,26,4255800,201,97,104
86,21,26,4255900,462,219,243
87,21,26,4256000,263,127,136
88,21,26,4256100,2134,1059,1075
89,21,26,4256200,668,338,330
90,21,26,4256300,1251,644,607
91,21,26,4256400,744,356,388
92,21,26,4256500,693,346,347
93,21,26,4256600,3796,1978,1818
94,21,26,4256700,1164,580,584
95,21,26,4256800,344,177,167
96,21,26,4256900,352,157,195
97,21,26,4257000,122,61,61
98,21,26,4257100,8,5,3
99,21,26,4257200,511,251,260
100,21,26,4257300,445,210,235
101,21,26,4257400,52,27,25
102,21,26,4257500,318,164,154
103,21,26,4257600,1242,594,648
104,21,26,4257700,230,117,113
105,21,26,4257800,160,76,84
106,21,26,4257900,1059,528,531
107,21,26,4258000,568,280,288
108,21,26,4258100,194,100,94
109,21,26,4258200,2790,1409,1381
110,21,26,4258300,495,244,251
111,21,26,4258400,1218,647,571
112,21,26,4258500,726,364,362
113,21,26,4258600,610,298,312
114,21,26,4258700,1192,608,584
115,21,26,4258800,717,377,340
116,21,26,4258900,1133,566,567
117,21,26,4259000,2056,1020,1036
118,21,26,4259100,643,319,324
119,21,26,4259200,1447,728,719
120,21,26,4259300,910,466,444
121,21,26,4259400,516,260,256
122,21,26,4259500,655,335,320
123,21,26,4259600,796,419,377
124,21,26,4259700,1223,637,586
125,21,26,4259800,1236,640,596
126,21,26,4259900,1184,598,586
127,21,26,4260000,1053,524,529
128,21,26,4260100,799,381,418
129,21,26,4260200,694,352,342
130,21,26,4260300,939,473,466
131,21,26,4260400,462,233,229
132,21,26,4260500,437,210,227
133,21,26,4260600,869,447,422
134,21,26,4260700,2976,1583,1393
135,21,26,4260800,1238,617,621
136,21,26,4260900,859,435,424
137,21,26,4261000,1659,858,801
138,21,26,4261100,2329,1173,1156
